food_id,food_name,type_of_food,food_genre
30240,Zoozzy,Chocolates,"vegan, chocolate,gluten free,sweet"
1254,Wordpedia,Chocolates,"vegan, chocolate,gluten free,salty"
2605,Viva,Chocolates,"vegan, dark chocolate,gluten free, bitter"
4163,Fadeo,Chocolates,"vegan, chocolate,gluten free,sweet"
3228,Oyonder,Chocolates,"vegan, chocolate,salty"
1485,Gabvine,Chocolates,"vegan, chocolate, extra dark"
6351,Tambee,Chocolates,"vegan, chocolate, extra dark"
13119,Abatz,Chocolates,"vegan, dark chocolate,gluten free, bitter"
3782,Yoveo,Candy,"vegetarian,sweet, fruit flavours,gluten free"
3572,Quimba,Candy,"vegetarian,sweet, fruit flavours "
8310,Avamba,Candy,"vegetarian,sweet, fruit flavours "
114,Photofeed,Candy,"vegetarian,sweet, fruit flavours,gluten free"
11813,Skinix,Candy,"vegetarian,sweet, fruit flavours "
658,Vimbo,Chocolates,"vegetarian, chocolate,gluten free,sweet"
10012,Flashset,Chocolates,"vegetarian, chocolate, caramel"
32370,Quire,Chocolates,"vegetarian, dark chocolate,gluten free, bitter"
22961,Thoughtbeat,Chocolates,"vegetarian, chocolate,gluten free,sweet"
22777,Zoomlounge,Chocolates,"vegetarian, chocolate,salty"
29787,Meevee,Chocolates,"vegetarian, chocolate,sweet"
7062,DabZ,Chocolates,"vegetarian, chocolate, waffer"
11887,Mydo,Chocolates,"vegetarian, chocolate, waffer"
9088,Youtags,Chocolates,"vegetarian, dark chocolate, bitter"
12815,Roodel,Chocolates,"vegetarian, chocolate,sweet"
12017,Voonte,Chocolates,"vegetarian, chocolate,sweet, almonds"
6377,Devpulse,Chocolates,"vegetarian, chocolate, caramel"
1470,Ainyx,Chips,"vegan,baked"
780,Kwilith,Chips,"vegan,baked, cheese"
27633,Lajo,Chips,"vegan,baked, spicy"
2321,Ozu,Chips,"vegan,baked,salty"
17273,Avaveo,Chips,"vegan,baked, cheese"
429,Voonix,Chips,"vegan,baked, spicy"
18661,Edgeblab,Chips,"vegan,baked,salty "
14349,Dabjam,Chips,"vegan,baked, cheese"
1729,Topicware,Chips,"vegan,baked"
31973,Brightdog,Chips,"vegan,baked, spicy"
17949,Photojam,Chips,"non vegetarian,baked"
996,Yakidoo,Chips,"non vegetarian,baked, cheese"
9465,Zoonoodle,Chips,"non vegetarian,baked, spicy"
14175,Linklinks,Chips,"non vegetarian,baked,salty"
11239,Thoughtmix,Chips,"non vegetarian,baked, cheese"
967,Skipfire,Chips,"non vegetarian,baked, spicy"
1695,BlogXS,Chips,"non vegetarian,baked,salty "
339,Gabtype,Chips,"non vegetarian,baked, cheese"
7724,Chatterpoint,Chips,"non vegetarian,baked"
2753,Izio,Chips,"non vegetarian,baked, spicy"
8516,Jaxnation,Cookies/Biscuits,"vegetarian,baked"
779,Meemm,Cookies/Biscuits,"vegetarian,baked"
1366,Twitterbeat,Cookies/Biscuits,"vegetarian,baked"
19319,Lazzy,Cookies/Biscuits,"vegetarian,baked"
15195,Tazzy,Cookies/Biscuits,"vegetarian,baked"
187,Thoughtbridge,Crepes,non vegetarian
30311,Bluejam,Crepes,non vegetarian
597,Zoomcast,Crepes,non vegetarian
400,Pixope,Crepes,vegetarian
18245,Skiptube,Crepes,vegetarian
10521,Voomm,Crepes,vegetarian
28907,Kwimbee,Protien Bars,"vegan,gluten free,healthy"
31637,Skinte,Protien Bars,"vegan,healthy"
1571,Eadel,Protien Bars,"non vegetarian,healthy"
267,Centizu,Protien Bars,"vegetarian,gluten free,healthy"
253,Quimm,Protien Bars,"vegan,gluten free,healthy"
22673,Bubblebox,Protien Bars,"vegetarian,gluten free,healthy"
4080,Twinte,Protien Bars,"non vegetarian,healthy"
27947,Meembee,Protien Bars,"vegetarian,gluten free,healthy"
12917,Thoughtsphere,Protien Bars,"vegetarian,gluten free,healthy"
3750,Mydeo,Protien Bars,"non vegetarian,healthy"
569,Realfire,Energy Bars,"non vegetarian,healthy"
6007,Fanoodle,Energy Bars,"vegan,healthy"
1253,Eimbee,Energy Bars,"vegan,healthy"
15771,Gabcube,Energy Bars,"non vegetarian,healthy"
397,Twitterworks,Energy Bars,"vegan,healthy"
949,Reallinks,Energy Bars,"non vegetarian,healthy"
11001,Yamia,Energy Bars,"vegetarian,gluten free,healthy"
17909,Linkbridge,Energy Bars,"vegetarian,gluten free,healthy"
21185,Kazu,Energy Bars,"non vegetarian,healthy"
9724,Yodoo,International ,"vegetarian, fried "
6768,Twimbo,International ,"vegetarian, fried"
4872,InnoZ,Cakes,"vegetarian,baked,sweet"
12413,Kazio,Yogurt ,vegetarian
2076,Skilith,Yogurt ,"vegan,healthy"
31251,Mymm,Yogurt ,"vegetarian,healthy"
5485,Avamm,Yogurt ,"vegan,healthy"
5005,Omba,Yogurt ,"vegetarian,healthy"
890,Wordware,Yogurt ,"non vegetarian,healthy"
269,Vitz,Bread Products,"non vegetarian,baked,sweet"
14741,Yadel,Bread Products,vegetarian
1472,Trunyx,Bread Products,"vegetarian,baked,salty"
33028,Brainverse,Bread Products,non vegetarian
7304,Buzzdog,Bread Products,"vegetarian,healthy"
8609,Cogidoo,Bread Products,"vegetarian,baked,sweet"
6033,Ailane,Bread Products,"non vegetarian,healthy"
8479,Realbuzz,Bread Products,"non vegetarian,baked,salty"
254,Realblab,Cookies/Biscuits,"non vegetarian,baked"
8525,Cogibox,Cookies/Biscuits,"vegetarian,gluten free,healthy"
19703,Thoughtworks,Cookies/Biscuits,"vegetarian,gluten free,healthy"
25517,Buzzshare,Cakes,"vegan,healthy"
31764,Tagpad,Cakes,"vegetarian,baked"
27775,Chatterbridge,Cakes,"vegetarian,baked"
21339,Snaptags,Cakes,"non vegetarian,baked,sweet"
2104,Twitterwire,International ,"vegetarian, fried "
24893,Vinder,International ,"vegetarian, fried "
2150,Jetwire,International ,"non vegetarian, fried "
12445,Tagtune,International ,"vegetarian,frozen food"
543,Voonyx,International ,"vegetarian, fried "
23225,Skibox,International ,"non vegetarian,frozen food"
9252,Riffpath,International ,"vegetarian,frozen food"
12893,Tavu,International ,"non vegetarian,frozen food"
1505,Myworks,Cakes,"vegan,healthy"
4447,Digitube,Bread Products,vegan
317,Trudeo,Bread Products,"vegan,healthy"
22265,Edgewire,International ,vegan
13117,Rhynoodle,Bread Products,vegan
9563,Kayveo,Yogurt ,"vegan,healthy"
16904,Miboo,Bread Products,vegan
97,Divavu,Cookies/Biscuits,vegan
20517,Blogtags,Crepes,vegan
2273,Centidel,International ,vegan
1735,Ventosanzap,Cakes,"vegetarian,baked,sweet"
20159,Gembucket,Jams,"vegetarian,artificial flavours"
12403,Home Ing,Jams,"vegetarian, fruit flavours"
7044,Greenlam,Jams,"vegetarian, fruit flavours"
31646,Y-Solowarm,Jams,"vegetarian,artificial flavours"
32998,Bitchip,Jams,"non vegetarian,artificial flavours"
30123,Temp,Jams,"non vegetarian,artificial flavours"
31339,Treeflex,Jams,"vegetarian,artificial flavours"
2890,Transcof,Jams,non vegetarian
468,Zathin,Jams,"vegetarian,artificial flavours"
29755,Redhold,Jams,non vegetarian
25303,Tampflex,Jams,"vegetarian,artificial flavours"
24471,Rank,Jams,"vegetarian,artificial flavours"
516,Cardify,Jams,"vegetarian,artificial flavours"
1425,Lotstring,Jams,"vegetarian,artificial flavours"
5310,Alphazap,Jams,"vegetarian, fruit flavours"
93,Bytecard,Jams,non vegetarian
8038,Cardguard,Jams,vegetarian
322,Biodex,Jams,"vegetarian,artificial flavours"
6154,Zamit,Jams,vegetarian
7588,Tres-Zap,Jams,vegetarian
10083,Zoolab,International ,vegan
1172,Domainer,Cakes,"vegetarian,baked,sweet"
31711,Opela,Jams,vegetarian
2265,Duobam,Cakes,"vegetarian,baked,sweet"
23249,Matsoft,Bread Products,"vegetarian,baked"
202,Bigtax,International ,"vegetarian,frozen food"
30370,Lotlux,International ,"vegetarian,frozen food"
9919,Solarbreeze,International ,"vegetarian,frozen food"
1818,Tin,Cakes,"vegetarian,baked"
34036,Asoka,Cookies/Biscuits,"vegetarian,baked"
10090,Zaam-Dox,Bread Products,"vegetarian,baked"
17895,Overhold,Bread Products,"non vegetarian,baked"
1824,Viva,Cakes,non vegetarian
4192,Stringtough,Bread Products,"non vegetarian,baked,salty"
10357,Sonsing,Bread Products,"non vegetarian,baked"
30745,Job,Cakes,"non vegetarian,sweet"
19489,Flexidy,International ,"non vegetarian,frozen food"
4472,Andalax,Cookies/Biscuits,"non vegetarian,baked"
19613,Voyatouch,International ,"non vegetarian,frozen food"
5530,Latlux,Cakes,"non vegetarian,baked"
6591,Tempsoft,Bread Products,"non vegetarian,baked,sweet"
10218,Vagram,Bread Products,vegetarian
388,Sonair,Bread Products,"vegetarian,baked,salty"
28999,Prodder,Bread Products,non vegetarian
1473,Otcom,Bread Products,"vegetarian,healthy"
1379,Toughjoyfax,Bread Products,"vegetarian,baked,sweet"
23293,Veribet,Bread Products,"non vegetarian,healthy"
1910,Ronstring,Bread Products,"non vegetarian,baked,salty"
33221,Trippledex,Cookies/Biscuits,"non vegetarian,baked"
18897,Fix San,Cookies/Biscuits,"vegetarian,gluten free,healthy"
31592,Fintone,Cookies/Biscuits,"vegetarian,gluten free,healthy"
31380,Alpha,Cakes,"vegan,healthy"
28677,Ventosanzap,Cakes,"vegetarian,baked"
7193,Tresom,Cakes,"vegetarian,baked"
1961,Namfix,Cakes,"non vegetarian,baked,sweet"
21405,Wrapsafe,International ,"vegetarian, fried "
6024,Bitwolf,International ,"vegetarian, fried "
2761,Holdlamis,International ,"non vegetarian, fried "
1491,Cookley,International ,"vegetarian,frozen food"
106,Regrant,International ,"vegetarian, fried "
5835,Pannier,International ,"non vegetarian,frozen food"
3604,Aerified,Bread Products,"non vegetarian,baked,sweet"
11237,Mat Lam Tam,Bread Products,vegetarian
2828,Daltfresh,Bread Products,"vegetarian,baked,salty"
4087,Flowdesk,Bread Products,non vegetarian
28881,Konklux,Bread Products,"vegetarian,healthy"
21473,Voltsillam,Bread Products,"vegetarian,baked,sweet"
582,Fixflex,Bread Products,"non vegetarian,healthy"
8311,Span,Bread Products,"non vegetarian,baked,salty"
21995,Stim,Cookies/Biscuits,"non vegetarian,baked"
532,Bamity,Cookies/Biscuits,"vegetarian,gluten free,healthy"
552,Subin,Cookies/Biscuits,"vegetarian,gluten free,healthy"
13629,Hatity,Cakes,"vegan,healthy"
7645,Keylex,Cakes,"vegetarian,baked"
249,Zontrax,Cakes,"vegetarian,baked"
4886,Kanlam,Cakes,"non vegetarian,baked,sweet"
451,Konklab,International ,"vegetarian, fried "
9734,Stronghold,International ,"vegetarian, fried "
433,It,International ,"non vegetarian, fried "
6115,Sub-Ex,International ,"vegetarian,frozen food"
80,Y-find,International ,"vegetarian, fried "
1092,Quo Lux,International ,"non vegetarian,frozen food"
20767,Morton-Stanton,Bread Products,"non vegetarian,baked,sweet"
10119,Jones Inc,Bread Products,vegetarian
1921,"Miller, Foster and Flores",Bread Products,"vegetarian,baked,salty"
1562,"Hobbs, Myers and Turner",Bread Products,non vegetarian
11111,"Chambers, Henry and Golden",Bread Products,"vegetarian,healthy"
32863,Bennett-Hall,Bread Products,"vegetarian,baked,sweet"
11737,Hernandez-Gentry,Bread Products,"non vegetarian,healthy"
28249,Mccoy-Palmer,Bread Products,"non vegetarian,baked,salty"
13535,Roberson-Tate,Cookies/Biscuits,"non vegetarian,baked"
1520,"Richardson, Kelly and Thompson",Cookies/Biscuits,"vegetarian,gluten free,healthy"
28121,Patterson-Anderson,Cookies/Biscuits,"vegetarian,gluten free,healthy"
30191,"Perez, Hinton and Adams",Cakes,"vegan,healthy"
10497,"Hill, Reid and Cook",Cakes,"vegetarian,baked"
6862,"Rasmussen, Conner and Parks",Cakes,"vegetarian,baked"
251,Armstrong-Parker,Cakes,"non vegetarian,baked,sweet"
18153,"Smith, Gray and Williams",International ,"vegetarian, fried "
875,Anderson-Cunningham,International ,"vegetarian, fried "
795,David Ltd,International ,"non vegetarian, fried "
33994,Johnson-Bailey,International ,"vegetarian,frozen food"
18397,Logan LLC,International ,"vegetarian, fried "
29830,"Baker, Diaz and Knapp",International ,"non vegetarian,frozen food"
16870,Brown-Wilson,International ,"vegetarian, fried "
479,"Odom, Wright and Butler",International ,"vegetarian, fried "
15197,Donovan Inc,International ,"non vegetarian, fried "
32189,Francis-Cook,International ,"vegetarian,frozen food"
31859,"Guzman, Tran and Young",International ,"vegetarian, fried "
15451,Mitchell-Holland,International ,"non vegetarian,frozen food"
33446,Davis PLC,International ,"vegetarian, fried "
570,Butler-Sherman,International ,"vegetarian, fried "
5680,Hardy PLC,International ,"non vegetarian, fried "
2175,"Riley, Christian and Kirk",International ,"vegetarian,frozen food"
1887,Guerra-Turner,International ,"vegetarian, fried "
90,"Perkins, Jenkins and Garcia",International ,"non vegetarian,frozen food"
91,Jenkins Inc,Bread Products,"vegetarian,baked"
2594,Anderson Inc,Bread Products,"non vegetarian,baked"
210,Johnson-Wilson,Cakes,non vegetarian
1007,Robinson-Wise,Bread Products,"non vegetarian,baked,salty"
19775,Alexander LLC,Bread Products,"non vegetarian,baked"
534,Sanders-Cook,Cakes,"non vegetarian,sweet"
9790,"Williams, Dudley and Mueller",International ,"non vegetarian,frozen food"
2582,Dickerson and Sons,Cookies/Biscuits,"non vegetarian,baked"
407,Harper and Sons,Bread Products,"vegetarian,baked"
6213,"Kline, Shah and Moore",Bread Products,"non vegetarian,baked"
1000,Young Inc,Cakes,non vegetarian
1375,"Fisher, Bailey and Hicks",Bread Products,"non vegetarian,baked,salty"
8514,Taylor PLC,Bread Products,"non vegetarian,baked"
951,"Mahoney, Brown and Bishop",Cakes,"non vegetarian,sweet"
12117,Sanders-Stevenson,International ,"non vegetarian,frozen food"
2508,"Dudley, Bridges and Griffin",Cookies/Biscuits,"non vegetarian,baked"
19115,Clark Ltd,Bread Products,"vegetarian,baked"
6904,Smith Ltd,Bread Products,"non vegetarian,baked"
22125,"Carter, Green and Gomez",Cakes,non vegetarian
4454,Hall Group,Bread Products,"non vegetarian,baked,salty"
32547,"Peck, Miller and Murphy",Bread Products,"non vegetarian,baked"
15959,"Cox, Gibson and Hall",Cakes,"non vegetarian,sweet"
16239,Jones-Hanson,International ,"non vegetarian,frozen food"
31772,Atkinson Ltd,Cookies/Biscuits,"non vegetarian,baked"
396,Hale Ltd,Bread Products,"vegetarian,baked"
8407,Price-Brown,Bread Products,"non vegetarian,baked"
20057,Cook Ltd,Cakes,non vegetarian
9074,Delacruz-Orozco,Bread Products,"non vegetarian,baked,salty"
7305,"Jordan, Perry and Carr",Bread Products,"non vegetarian,baked"
226,"Herrera, Johnson and Robinson",Cakes,"non vegetarian,sweet"
644,Stafford-Kemp,International ,"non vegetarian,frozen food"
2405,"Lucas, Gonzales and Perry",Cookies/Biscuits,"non vegetarian,baked"
15117,Johnson-Duncan,International ,"vegetarian, fried "
10460,Evans-Malone,International ,"non vegetarian, fried "
6050,"Burke, Smith and Miller",International ,"vegetarian,frozen food"
444,Harris Inc,International ,"vegetarian, fried "
82,Cervantes-Griffith,International ,"non vegetarian,frozen food"
15315,Clark and Sons,Bread Products,"vegetarian,baked"
30347,Jones-Shaw,Bread Products,"non vegetarian,baked"
31704,Stanley-Cisneros,Cakes,non vegetarian
1699,"Kerr, Clark and Perkins",Bread Products,"non vegetarian,baked,salty"
517,Reilly LLC,Bread Products,"non vegetarian,baked"
29829,Mcdonald Group,Cakes,"non vegetarian,sweet"
30868,"Smith, Nguyen and Bates",International ,"non vegetarian,frozen food"
22199,"Smith, Cox and Hubbard",Cookies/Biscuits,"non vegetarian,baked"
14941,"Lang, Skinner and Martinez",Bread Products,"vegetarian,baked"
978,"Larson, Conner and Short",Bread Products,"non vegetarian,baked"
2994,"Johns, Huff and Williams",Cakes,non vegetarian
14735,Williams-Vaughn,Bread Products,"non vegetarian,baked,salty"
10350,"Garcia, Ward and Morse",Bread Products,"non vegetarian,baked"
20431,Gomez PLC,Cakes,"non vegetarian,sweet"
15487,Hays-Andrews,International ,"non vegetarian,frozen food"
1462,Lopez-Anderson,Cookies/Biscuits,"non vegetarian,baked"
13667,Ross LLC,International ,"non vegetarian,frozen food"
28927,Gonzalez Inc,Cookies/Biscuits,"non vegetarian,baked"
398,Camacho LLC,International ,"vegetarian, fried "
20847,"Mason, Contreras and Garcia",International ,"non vegetarian, fried "
2451,Romero Group,International ,"vegetarian,frozen food"
8937,Bell-Collins,International ,"vegetarian, fried "
12883,Price Ltd,International ,"non vegetarian,frozen food"
30413,Green LLC,Bread Products,"vegetarian,baked"
30902,"Munoz, Moore and Jones",Bread Products,"non vegetarian,baked"
6347,"Brown, Sullivan and Russo",Cakes,non vegetarian
3841,"Smith, Monroe and Kelly",Bread Products,"non vegetarian,baked,salty"
8086,"Williams, Davis and Bennett",Bread Products,"non vegetarian,baked"
9982,Perez-Thompson,Bread Products,"non vegetarian,baked"
1888,"Holloway, Solis and Wilson",Bread Products,"non vegetarian,baked"
33082,Anderson-Gordon,Bread Products,"non vegetarian,baked"
1096,Meyer-Parks,Bread Products,"non vegetarian,baked"
14407,White PLC,International ,vegan
1719,"Campbell, Parsons and Curtis",Cakes,"vegetarian,baked,sweet"
290,"Gordon, Salazar and Hamilton",Jams,vegetarian
154,Oconnor-Lewis,Cakes,"vegetarian,baked,sweet"
11757,"Reese, Howard and Vasquez",Bread Products,"vegetarian,baked"
5074,Parks Ltd,International ,"vegetarian,frozen food"
31733,Anderson LLC,International ,"vegetarian,frozen food"
1690,Hampton PLC,International ,"vegetarian,frozen food"
4177,Shannon PLC,Cakes,"vegetarian,baked"
10092,"Anderson, Johns and Dickerson",Cookies/Biscuits,"vegetarian,baked"
9785,"Flynn, Park and Williams",Bread Products,"vegetarian,baked"
985,Anderson Inc,Bread Products,"non vegetarian,baked"
18055,"Stevens, Davenport and Thomas",Cakes,non vegetarian
6984,Humphrey-Allen,Bread Products,"non vegetarian,baked,salty"
27991,Price-Porter,Bread Products,"non vegetarian,baked"
21659,Taylor-Carroll,Cakes,"non vegetarian,sweet"
3545,Williams Ltd,International ,"non vegetarian,frozen food"
474,"Pittman, Moore and Anderson",Cookies/Biscuits,"non vegetarian,baked"
1211,"Ferguson, Acevedo and King",International ,"non vegetarian,frozen food"
9510,Holt Inc,Cakes,"non vegetarian,baked"
5751,Hernandez-Collins,International ,vegan
3515,Wilson LLC,Cakes,"vegetarian,baked,sweet"
13663,"White, Hartman and Fisher",Jams,vegetarian
13851,"Cross, Barnett and Davis",Cakes,"vegetarian,baked,sweet"
6956,"Long, Wilson and Jefferson",Bread Products,"vegetarian,baked"
9441,Mason Inc,International ,"vegetarian,frozen food"
233,"Perez, Torres and Perez",International ,"vegetarian,frozen food"
2397,Meyers LLC,International ,"vegetarian,frozen food"
345,Gates-Gonzalez,Cakes,"vegetarian,baked"
71,"Sharp, Bennett and Gardner",Cookies/Biscuits,"vegetarian,baked"
10793,Parker-Sanchez,Bread Products,"vegetarian,baked"
9760,"Clayton, Mcdaniel and Taylor",Bread Products,"non vegetarian,baked"
160,Stokes and Sons,Cakes,non vegetarian
3713,Dixon-Lynch,Bread Products,"non vegetarian,baked,salty"
2593,Rosario-Jordan,Bread Products,"non vegetarian,baked"
2454,Ward and Sons,Cakes,"non vegetarian,sweet"
32380,"Schwartz, Harris and Diaz",International ,"non vegetarian,frozen food"
33263,Young Group,Cookies/Biscuits,"non vegetarian,baked"
13203,Washington-Green,International ,"non vegetarian,frozen food"
2963,French-Collins,Cakes,"non vegetarian,baked"
87,Farley PLC,International ,vegan
20,Mcguire-Porter,Cakes,"vegetarian,baked,sweet"
31953,Smith Inc,Jams,vegetarian
28069,Harris Inc,Cakes,"vegetarian,baked,sweet"
1002,Bolton Inc,Bread Products,"vegetarian,baked"
9471,Munoz-Mitchell,International ,"vegetarian,frozen food"
150,Nichols PLC,International ,"vegetarian,frozen food"
60,"Stevenson, Gonzales and Jones",International ,"vegetarian,frozen food"
19671,Jackson-Stewart,Cakes,"vegetarian,baked"
120,"Hunt, Smith and Horton",Cookies/Biscuits,"vegetarian,baked"
74,Rodriguez-Newton,Bread Products,"vegetarian,baked"
30364,Espinoza-Obrien,Bread Products,"non vegetarian,baked"
8426,Arias Ltd,Cakes,non vegetarian
33209,"Ayers, Thompson and Thompson",Bread Products,"non vegetarian,baked,salty"
2547,"Smith, Cantu and Mcdonald",Bread Products,"non vegetarian,baked"
22101,"Garcia, Cuevas and Reynolds",Cakes,"non vegetarian,sweet"
